Business ID,Business,City,State,Zip,Phone,TOB,Dues,Plan,AB Status,Established,Joined,Dropped on,Why,Rating,Inq 1Year,Inq 3Year
90047670,Central Heat & Air of Cushing,Cushing,OK,74023,(918) 225-1235,Heating and Air Conditioning,$474.00 ,PP,Cancelled -Non-Payment,1/1/1995,6/29/2016,10/16/2017,"Cancelled, nonpayment of dues",F,30,86
15000187,Central Liquor Company,Oklahoma City,OK,73147,(405) 947-8050,Wholesale Liquor,$452.80 ,,Not Accredited,1/1/1959,11/20/1995,9/30/1998,"Cancelled, nonpayment of dues",A+,14,36
90019469,Central Music Co. Inc.,Anadarko,OK,73079,(405) 247-3555,Vending Machines,$414.00 ,,Not Accredited,1/1/1996,7/18/2010,9/6/2012,"Cancelled, nonpayment of dues",NR,1,7
90020842,Central Oklahoma Fence,Blanchard,OK,73010,(405) 787-0088,Fence Contractors,$469.00 ,,Not Accredited,6/1/2000,5/11/2011,6/25/2013,"Cancelled, nonpayment of dues",A+,12,27
90037584,Central Oklahoma Fence Staining,Yukon,OK,73099,(405) 481-6866,Fence Staining,$112.50 ,,Not Accredited,1/1/2007,11/5/2014,2/25/2015,"Cancelled, nonpayment of dues",NR,8,47
90037584,Central Oklahoma Fence Staining,Yukon,OK,73099,(405) 481-6866,Fence Staining,$112.50 ,,Not Accredited,1/1/2007,11/5/2014,2/25/2015,"Cancelled, nonpayment of dues",NR,8,47
12002740,Central Oklahoma Home Builders Association,Oklahoma City,OK,73114,(405) 843-1508,Associations,"$2,500.00 ",,Resigned,1/1/1943,4/21/2015,11/16/2018,Resignation,A+,11,47
7001973,Central Oklahoma Wellness Clinic,Oklahoma City,OK,73139,(405) 632-0003,Health,$570.00 ,,Not Accredited,1/1/1991,5/3/2002,5/15/2003,"Cancelled, nonpayment of dues",A+,7,26
90014230,"Central Roofing, Inc.",Guthrie,OK,73044,(405) 282-7479,Roofing Contractors,$394.00 ,,Not Accredited,1/1/1961,5/4/2009,12/29/2010,"Cancelled, nonpayment of dues",NR,4,33
90022148,"Central States Development, LLC",Oklahoma City,OK,73134,(405) 752-0088,Car Wash,$394.00 ,,Not Accredited,9/17/2002,7/21/2011,6/21/2012,"Cancelled, nonpayment of dues",NR,3,4
90046490,"Central States Roofing & Construction, LLC",Moore,OK,73160,(405) 922-7101,Roofing Contractors,$450.00 ,,Not Accredited,6/1/2013,4/19/2016,9/11/2017,Revoked,B-,79,448
9000804,"Central Systems, Inc.",Oklahoma City,OK,73108,(405) 682-9900,Auto Alarms,,,Not Accredited,2/1/1984,1/25/1984,1/25/1985,New - NSF in first 3 pmts,B-,66,163
90006894,Central Telecommunications,Oklahoma City,OK,73114,(405) 286-9300,Disability Telecommunications Equipment,$461.00 ,,Not Accredited,2/1/2004,9/26/2007,5/4/2010,"Cancelled, nonpayment of dues",NR,3,14
90027313,Central Weatherproofing LLC,Edmond,OK,73012,(405) 815-7040,General Contractor,$450.00 ,,Not Accredited,10/1/2009,3/22/2016,8/1/2017,Revoked,F,123,384
7001921,Century Bancorp LTD.,Oklahoma City,OK,73116,(405) 507-2200,Mortgage Broker,$473.00 ,,Not Accredited,5/1/2000,8/3/2001,11/24/2008,"Cancelled, nonpayment of dues",A+,5,13
5003619,"Century Martial Art Supply, LLC",Midwest City,OK,73110,(405) 732-2226,Product Sales,,,Not Accredited,1/1/1977,11/9/1994,11/9/1995,"Cancelled, nonpayment of dues",A-,132,347
90020146,"Century Roofing, LLC",Edmond,OK,73013,(405) 627-0571,Roofing Contractors,$485.00 ,,Not Accredited,7/1/2009,9/23/2010,11/13/2014,No Response,F,13,35
90011997,Ceramic Install,Oklahoma City,OK,73172,(405) 520-6082,Ceramic Tile Contractors,$394.00 ,,Not Accredited,1/1/2006,10/24/2008,11/19/2009,Suspended,A+,5,9
90047846,CertaPro Painters of Norman,Norman,OK,73072,(405) 300-1040,Painting Contractors,$450.00 ,,Cancelled -Non-Payment,7/20/2015,8/2/2016,12/6/2016,"Cancelled, nonpayment of dues",NR,44,132
90019466,Certified Inspections,Oklahoma City,OK,73112,(405) 639-9970,Home Inspection,$454.00 ,IP,Resigned,1/1/1998,5/5/2014,5/4/2017,Out of Business,A+,6,36
7002065,"Certified Mortgage Services, LLC",Oklahoma City,OK,73116,(405) 840-4015,Mortgage Broker,$500.00 ,,Not Accredited,8/1/2000,5/5/2003,5/15/2004,"Cancelled, nonpayment of dues",A+,5,16
4020195,Certified Re-Roofing,Oklahoma City,OK,73142,(405) 946-5060,Roofing Contractors,$550.00 ,,Not Accredited,1/10/2000,5/24/2010,11/19/2013,"Cancelled, nonpayment of dues",A+,7,19
90011992,"Certified Roofing, LLC",Edmond,OK,73025,,Roofing Contractors,$394.00 ,,Not Accredited,1/1/2003,10/24/2008,5/24/2010,"Cancelled, nonpayment of dues",A+,11,29
5000699,"Certified Travel Services, Inc.",Oklahoma City,OK,73132,(405) 720-6660,Travel Agency,$475.79 ,,Not Accredited,3/1/1986,6/19/1997,4/17/2008,"Cancelled, nonpayment of dues",NR,19,112
90006653,"CESCO, Inc.",Oklahoma City,OK,73129,(405) 670-6211,Hydraulic Equipment,$469.00 ,,Not Accredited,1/1/1996,9/13/2007,1/2/2014,"Cancelled, nonpayment of dues",A+,7,18
9000043,"Cetorp, Inc.",Oklahoma City,OK,73116,(405) 842-7474,Security System Monitors,$302.59 ,,Not Accredited,1/13/1984,7/14/1989,9/30/1999,"Cancelled, nonpayment of dues",NR,13,17
90008324,CFL Enterprises,Okarche,OK,73762,(405) 263-4935,Charity - Local,,,Not Accredited,1/1/1999,1/31/2008,5/11/2016,Dropped Special Programs,NR,6,9
90061985,CH Fashions Ltd. Co.,Oklahoma City,OK,73132,(405) 642-0875,Fashion,$458.00 ,IP,Revoked for Standards Violation,2/2/2017,8/31/2018,10/30/2018,Revoked,F,2468,2476
90004589,"Chad Brown Custom Homes, LLC",Cashion,OK,73016,(405) 361-0808,Home Builders,$394.00 ,,Not Accredited,1/1/2004,1/30/2008,8/31/2009,"Cancelled, nonpayment of dues",NR,4,17
90031651,"Chad Hemphill Construction, LLC",Edmond,OK,73013,(405) 834-2044,General Contractor,$450.00 ,,Cancelled -Non-Payment,6/1/2009,6/16/2013,8/7/2018,"Cancelled, nonpayment of dues",A+,128,344
90054660,Chainlink Business Solutions,Norman,OK,73071,(580) 704-0439,Remodel Contractors,$474.00 ,PP,Non-Renewal Other Concerns,10/5/2015,12/8/2017,11/7/2018,Cancellation,A+,23,58
90007883,"Chalet Cleaning Service, LLC",Edmond,OK,73013,(405) 607-4395,Dry Cleaners,$435.00 ,,Not Accredited,1/1/1985,1/9/2008,8/29/2011,"Cancelled, nonpayment of dues",NR,4,20
90055901,Challenger Carpet Cleaning,Tuttle,OK,73089,(405) 921-9798,Carpet Cleaning,$474.00 ,PP,Resigned,1/1/1998,2/13/2018,4/2/2018,Out of Business,NR,31,55
90015828,Chambers Landscaping,Weatherford,OK,73096,(580) 302-3936,Landscape Contractors,$394.00 ,,Not Accredited,1/1/1993,9/14/2009,5/3/2011,"Cancelled, nonpayment of dues",A+,28,53
90019082,Champion Auto Hail Repair,Oklahoma City,OK,73013,(405) 628-9191,Car Dent Repair,$394.00 ,,Not Accredited,1/1/1992,6/18/2010,9/12/2011,"Cancelled, nonpayment of dues",A+,16,31
9003831,Champion Muffler Co.,Midwest City,OK,73110,(405) 732-0880,Brake Service,$474.00 ,,Resigned,1/1/1971,7/28/2015,8/5/2016,Resignation,NR,0,16
7002091,Champion Termite and Pest Control,Oklahoma City,OK,73109,(405) 524-4753,Pest Control,$670.00 ,,Not Accredited,10/1/1998,7/19/2003,7/14/2009,"Cancelled, nonpayment of dues",A+,23,64
90017437,"Champions Supply, Inc.",Oklahoma City,OK,73107,(888) 681-4001,Janitor Supplies,$525.00 ,,Not Accredited,2/1/1998,2/15/2010,12/7/2011,"Cancelled, nonpayment of dues",A+,10,28
5000660,Championship Transmission & Auto Repair,Oklahoma City,OK,73128,(405) 789-2833,Transmission,$375.00 ,,Not Accredited,9/26/1991,6/30/2006,11/29/2006,No Response,A+,38,129
7000893,Chance Communications,Oklahoma City,OK,73165,(405) 794-3710,Radiotelephone Equipment,$470.00 ,,Not Accredited,1/1/1966,6/15/2001,6/15/2002,"Cancelled, nonpayment of dues",NR,1,9
90060633,Chance's Landscaping & Spraying LLC,Altus,OK,73521,(580) 471-6399,Lawn and Garden,$474.00 ,PP,Cancelled -Non-Payment,4/25/2017,7/13/2018,3/6/2019,"Cancelled, nonpayment of dues",A,77,78
5001651,"Chappell Engine, Inc.",Oklahoma City,OK,73109,(405) 631-3920,Rebuilt Engines,$262.90 ,,Not Accredited,4/1/1991,7/22/1994,7/15/2004,"Cancelled, nonpayment of dues",NR,3,8
90017785,"Chappell Land Surveying, PLLC",Hugo,OK,74743,(580) 326-6688,Land Surveyor,$489.00 ,,Not Accredited,6/1/2005,3/12/2010,10/31/2011,"Cancelled, nonpayment of dues",A+,33,87
7001900,Character Inn,Oklahoma City,OK,73102,(405) 526-0001,Conference Center,,,Not Accredited,9/22/1999,7/11/2001,4/1/2010,Other,NR,0,6
90019944,"Charles F. Alden III, Inc. PC",Oklahoma City,OK,73103,(405) 235-5255,Lawyers,$375.00 ,,Not Accredited,3/1/1975,2/5/2014,4/27/2015,"Cancelled, nonpayment of dues",A+,10,34
7001663,"Charles Refrigeration & H.V.A.C., Inc.",Midwest City,OK,73130,,Air Conditioning Contractor,$550.00 ,,Not Accredited,10/22/1998,10/22/1999,12/15/2000,"Cancelled, nonpayment of dues",NR,0,43
4000460,"Charles Richards Insurance Agency, Inc.",Oklahoma City,OK,73132,(405) 722-5555,Insurance Companies,$205.00 ,,Not Accredited,1/1/1971,4/8/1992,4/15/1993,No Benefit/Value,NR,4,5
7000105,"Charlie O Company, Inc.",Oklahoma City,OK,73108,(405) 236-8332,Food Manufacturer,,,Not Accredited,1/30/1986,1/9/1990,7/15/1991,New - NSF in first 3 pmts,NR,18,36
90014564,"Chase Financial Group, LLC",Oklahoma City,OK,73116,(888) 847-6760,Financial Services,$435.00 ,,Not Accredited,4/30/2007,6/1/2009,6/13/2012,"Cancelled, nonpayment of dues",A+,13,41
7000106,"Chase T.V. & Appliance, Inc.",Woodward,OK,73801,(580) 256-2122,Major Appliance Dealers,$262.90 ,,Not Accredited,11/1/1977,10/2/1981,10/15/2002,"Cancelled, nonpayment of dues",NR,2,18
90011444,Chatham Plumbing,Blanchard,OK,73010,(405) 485-3849,Plumber,$394.00 ,,Not Accredited,1/1/2007,9/22/2008,5/4/2010,"Cancelled, nonpayment of dues",A+,10,19
90031759,Cheapest Auto Insurance,Oklahoma City,OK,73127,(405) 948-0683,Auto Insurance,$450.00 ,,Non-Renewal Other Concerns,12/1/2011,6/23/2013,8/1/2016,Cancellation,NR,35,201
90030906,Checkmate,Norman,OK,73069,(405) 366-7281,Financial Services,$375.00 ,,Not Accredited,7/1/1999,4/18/2013,10/14/2014,"Cancelled, nonpayment of dues",A+,13,27
5001626,Checks First Corporation,Oklahoma City,OK,73102,(405) 232-3100,Check Cashing Services,,,Not Accredited,1/1/1994,11/9/1994,11/9/1995,"Cancelled, nonpayment of dues",A+,29,48
90023667,Cheek Law Firm PLLC,Oklahoma City,OK,73102,(405) 272-0621,Insurance Lawyer,$489.00 ,,Not Accredited,1/1/1942,8/2/2011,11/19/2013,"Cancelled, nonpayment of dues",A+,14,32
90031460,"Cheering Hearts, LLC",Mustang,OK,73064,(405) 256-6800,Cheerleading Classes,$450.00 ,,Not Accredited,3/1/2012,6/2/2013,10/10/2014,"Cancelled, nonpayment of dues",NR,3,10
4003927,Chef's Catering,Oklahoma City,OK,73112,(405) 826-2640,Caterer,$350.00 ,,Not Accredited,1/1/1981,4/3/2001,4/15/2002,"Cancelled, nonpayment of dues",A+,8,25
10000670,"Cherokee Building Material of OKC, Inc.",Oklahoma City,OK,73105,(405) 525-5710,Building Materials,$375.00 ,,Not Accredited,1/1/1979,5/1/2001,5/15/2002,"Cancelled, nonpayment of dues",A+,29,38
9001251,Cherokee Hills Automotive,Bethany,OK,73008,(405) 721-2023,Mobile Auto Repair,$394.00 ,,Not Accredited,1/1/1983,9/18/2008,5/4/2010,"Cancelled, nonpayment of dues",A+,21,37
90041301,Cherries Maids,Piedmont,OK,73078,(405) 204-3879,Dry Cleaners,$474.00 ,PP,Cancelled -Non-Payment,1/1/2005,9/21/2015,10/29/2018,"Cancelled, nonpayment of dues",A+,33,112
90027674,Cheryl Stewart / Merle Norman Cosmetics,Duncan,OK,73533,(580) 470-8050,Perfume,$394.00 ,,Not Accredited,7/1/2010,7/25/2012,11/19/2013,No Benefit/Value,NR,3,10
90012223,"Chester Cook, LLC",Guthrie,OK,73044,(405) 282-8266,Concrete Contractors,$394.00 ,,Not Accredited,1/1/2000,11/10/2008,8/3/2010,"Cancelled, nonpayment of dues",A+,20,43
90056987,Chevi Remodeling & Repair,Yukon,OK,73099,(405) 551-1965,Remodeling,$474.00 ,PP,Cancelled -Non-Payment,7/21/2015,2/28/2018,9/4/2018,"Cancelled, nonpayment of dues",A+,114,114
90004887,"Chi Intuition, LLC",Elk City,OK,73644,(580) 225-9901,Beauty Salon,$393.75 ,,Not Accredited,2/1/2006,4/26/2007,11/24/2008,"Cancelled, nonpayment of dues",NR,1,6
5001393,Chicago Title,Oklahoma City,OK,73118,(405) 840-9191,Title Agent,$543.75 ,,Not Accredited,1/1/1935,6/11/1999,8/15/2000,"Cancelled, nonpayment of dues",A+,2,12
7000478,"Chickasaw Telecom, Inc.",Oklahoma City,OK,73127,(405) 946-1200,Telephone Equipment Repair,$600.00 ,,Cancelled -Non-Payment,1/1/1912,6/24/1994,7/11/2017,"Cancelled, nonpayment of dues",A+,53,108
7002270,Chickasha Chiropractic Clinic,Chickasha,OK,73018,(405) 224-0884,Clinic,$394.00 ,,Not Accredited,1/1/2001,4/27/2005,11/30/2009,"Cancelled, nonpayment of dues",A+,4,8
90021099,Chickasha Manufacturing Co.,Chickasha,OK,73018,(405) 224-5200,Custom Machinery,$625.00 ,,Not Accredited,1/1/1946,7/15/2014,8/14/2015,"Cancelled, nonpayment of dues",A+,16,20
90010512,"Chickasha Physical Therapy Clinic, LLC",Chickasha,OK,73018,(405) 222-5030,Physical Therapist,$394.00 ,,Not Accredited,1/1/1986,7/10/2008,2/26/2010,"Cancelled, nonpayment of dues",NR,3,6
90021105,Chickasha Realty,Chickasha,OK,73018,(405) 224-4298,Real Estate,$414.00 ,,Not Accredited,1/1/1999,12/8/2010,1/2/2014,"Cancelled, nonpayment of dues",NR,3,6
90052847,Chief’s Mobile RV Repair & Service,Yukon,OK,73099,(405) 642-7907,RV Repair,$474.00 ,PP,Resigned,10/1/2015,8/10/2017,11/6/2017,Out of Business,NR,10,31
10000695,"Chilcutt Direct Marketing, Inc.",Edmond,OK,73013,(405) 726-8780,Mailing Lists,$575.00 ,,Cancelled -Non-Payment,9/28/1990,10/15/2015,11/12/2018,"Cancelled, nonpayment of dues",A+,18,63
90011786,Children's Denistry of Coffee Creek,Edmond,OK,73003,(405) 562-2222,Children Dentist,$464.00 ,,Not Accredited,1/1/2003,9/14/2009,4/17/2012,"Cancelled, nonpayment of dues",NR,2,5
90011280,"Chimney Doctor, LLC",Stillwater,OK,74075,(405) 377-7668,Chimney Cleaning,$450.00 ,,Cancelled -Non-Payment,9/1/1981,9/9/2008,8/7/2017,"Cancelled, nonpayment of dues",A+,22,81
90031760,"Chisholm Plumbing, Inc.",Oklahoma City,OK,73195,(405) 606-8806,Plumber,$375.00 ,,Not Accredited,1/1/2010,6/23/2013,8/18/2015,Out of Business,NR,17,37
90023695,"Chloeta Fire, LLC",Oklahoma City,OK,73170,(877) 245-6382,Forester Consulting,$574.00 ,,Not Accredited,10/1/2008,8/2/2011,11/19/2013,"Cancelled, nonpayment of dues",A+,54,162
9000628,Choctaw Autoplex,Choctaw,OK,73020,(405) 769-2800,Auto Services,,,Not Accredited,1/1/1975,7/21/1977,10/8/1979,New - NSF in first 3 pmts,A+,1,6
90012003,"Choctaw Locksmith Service, LLC",Midwest City,OK,73130,(405) 732-2444,Locksmith,$480.00 ,,Not Accredited,1/1/2006,10/28/2008,2/10/2014,"Cancelled, nonpayment of dues",B-,13,50
7000107,Choctaw Trading Post,Oklahoma City,OK,73107,(405) 947-2490,General Merchandise,$221.55 ,,Not Accredited,1/1/1965,6/13/1979,9/15/1996,Out of Business,A+,13,83
90018991,Choice Construction,Oklahoma City,OK,73132,(405) 227-9411,Roofing Contractors,$394.00 ,,Not Accredited,3/1/2005,9/18/2009,6/9/2011,"Cancelled, nonpayment of dues",NR,7,17
90052736,"Choice Consulting, LLC",Edmond,OK,73013,(918) 345-5306,Marketing Consultant,$474.00 ,PP,Cancelled -Non-Payment,12/8/2014,7/31/2017,6/12/2018,"Cancelled, nonpayment of dues",A+,23,40
13002339,"Choice Financial Services, Inc.",Oklahoma City,OK,73116,(405) 843-5540,Business Consultant,$231.53 ,,Not Accredited,1/1/1993,7/18/1997,7/15/2002,"Cancelled, nonpayment of dues",A+,50,140
7002156,Chris Axtell Roofing Co.,Oklahoma City,OK,73110,(405) 789-8098,Roofing Contractors,$551.25 ,,Not Accredited,1/1/1980,4/26/2004,12/19/2005,Out of Area,NR,20,45
13004593,Christian Brothers Automotive - Edmond,Edmond,OK,73003,(405) 341-2900,Auto Repair,$450.00 ,,Cancelled -Non-Payment,1/1/1987,11/30/2017,1/4/2019,"Cancelled, nonpayment of dues",A+,45,159
90005827,Christian Brothers Automotive-Yukon,Yukon,OK,73099,(405) 494-8123,Auto Repair,$375.00 ,,Not Accredited,9/8/2016,12/16/2009,1/6/2015,No Benefit/Value,A,31,87
90009760,Christian Companion Senior Care,Oklahoma City,OK,73116,(405) 948-0011,Retirement Homes,$709.00 ,,Not Accredited,3/1/2004,11/10/2008,8/22/2011,"Cancelled, nonpayment of dues",A+,7,25
4000365,"Christos Dimas, M.D., Inc.",Oklahoma City,OK,73119,(405) 682-0801,Clinic,$215.76 ,,Not Accredited,1/1/1981,1/16/1992,3/15/1994,New - NSF in first 3 pmts,NR,1,5
90014575,"Chuck Middelton Construction, LLC",Oklahoma City,OK,73129,(405) 208-9075,Home Builders,$394.00 ,,Not Accredited,5/1/2004,6/1/2009,2/28/2011,"Cancelled, nonpayment of dues",A+,10,25
90004481,"Church Roofing, Inc.",Luther,OK,73054,(405) 277-3770,Roofing Contractors,$441.00 ,,Not Accredited,1/1/1982,3/28/2007,10/27/2009,"Cancelled, nonpayment of dues",A+,10,16
7001346,Churchill Pre-School Academy,Edmond,OK,73013,(405) 341-4314,Child Care Centers,$394.00 ,,Not Accredited,4/1/1986,10/24/2012,4/11/2014,"Cancelled, nonpayment of dues",NR,2,24
12005298,"ChurchLink.com,Inc.",Oklahoma City,OK,73034,(405) 943-4615,Churches,$470.00 ,,Not Accredited,4/1/2000,6/1/2001,6/15/2002,"Cancelled, nonpayment of dues",NR,3,10
7001877,"Cimarron Storm Shelters, Inc.",Oklahoma City,OK,73135,(405) 672-8070,Excavating Contractors,$350.00 ,,Not Accredited,1/1/2000,2/19/2001,2/19/2002,Out of Business,A+,13,13
90021104,Cindy's Dog Grooming,Warr Acres,OK,73122,(405) 440-1955,Pet Grooming,$414.00 ,,Not Accredited,1/1/1989,12/8/2010,11/22/2013,"Cancelled, nonpayment of dues",A+,7,13
90015225,Circle K Contracting & Construction,Oklahoma City,OK,73129,(405) 672-8479,General Contractor,$435.00 ,,Not Accredited,12/1/2004,7/24/2009,9/6/2012,"Cancelled, nonpayment of dues",A+,50,73
9004408,"Circle Saw Shop, Inc.",Edmond,OK,73003,(405) 348-4110,Saw Blade Sharpening,$474.00 ,PP,Cancelled -Non-Payment,1/1/1976,6/13/2017,8/20/2018,"Financial, Cash Flow",A+,78,147
90018366,"Circle W. Services, LLC",Elk City,OK,73644,(580) 243-6778,Heavy Haul Trucking,$435.00 ,,Not Accredited,11/4/2007,5/4/2010,6/9/2015,"Cancelled, nonpayment of dues",A+,5,34
9000093,"CIT Group Consumer Finance, Inc.",Oklahoma City,OK,73134,(800) 248-8169,Consumer Finance Companies,$335.54 ,,Not Accredited,1/1/1908,6/20/1994,1/15/2009,Suspended,NR,138,483
7001317,Citadel Computer Systems,Weatherford,OK,73096,(580) 772-2132,Computer Dealers,$360.00 ,,Not Accredited,9/1/1994,2/5/1998,6/15/2000,"Cancelled, nonpayment of dues",NR,6,9
11000273,Citizens Bank of Edmond,Edmond,OK,73034,(405) 341-6650,Bank,$535.88 ,,Not Accredited,1/1/1901,3/27/1998,6/15/2001,"Cancelled, nonpayment of dues",A+,29,42
90003420,City Auto Repair,Oklahoma City,OK,73107,(405) 524-9921,Auto Repair,$435.00 ,,Not Accredited,1/1/2001,2/15/2010,2/19/2013,"Cancelled, nonpayment of dues",A+,9,21
90027044,"City Brake & Clutch, Inc.",Oklahoma City,OK,73108,(405) 235-1164,Clutches,$519.00 ,PP,Resigned,1/1/1981,2/28/2017,1/28/2019,Resignation,A+,29,87
9000032,City Chevrolet,Oklahoma City,OK,73127,(405) 947-8711,New Car Dealers,,,Not Accredited,1/1/1974,1/1/1997,4/4/2008,Suspended,NR,8,12
90006904,"City Equity Funding, LLC",Oklahoma City,OK,73120,(405) 706-6601,Real Estate,$498.75 ,,Not Accredited,11/1/2001,9/27/2007,3/31/2009,"Cancelled, nonpayment of dues",NR,1,5
13005642,City Express Auto,Del City,OK,73115,(405) 672-7799,Auto Repair,$450.00 ,,Cancelled -Non-Payment,1/1/1994,10/18/2012,11/26/2018,"Cancelled, nonpayment of dues",A+,17,87
90046438,City Exteriors LLC,Oklahoma City,OK,73112,(405) 432-2707,Construction Services,$275.00 ,,Cancelled -Non-Payment,5/1/2008,4/19/2016,6/1/2017,"Cancelled, nonpayment of dues",F,90,478
90001012,City Limo & King's Limo,Oklahoma City,OK,73157,(405) 733-5466,Limo Service,$525.00 ,,Not Accredited,1/1/1975,6/17/2005,4/17/2008,"Cancelled, nonpayment of dues",A+,6,17
5001584,City Mattress Company,Oklahoma City,OK,73107,(405) 946-1870,Bedding,$474.00 ,PP,Cancelled -Non-Payment,1/1/1945,2/28/2017,12/11/2018,"Cancelled, nonpayment of dues",A+,18,47
90006654,"City Paint & Body, Inc.",Oklahoma City,OK,73129,(405) 601-2010,Auto Body Repair and Painting,$420.00 ,,Not Accredited,2/1/2006,9/13/2007,3/31/2009,"Cancelled, nonpayment of dues",A+,9,16
90021101,"City Trailer, Inc.",Oklahoma City,OK,73127,(405) 947-4885,Truck Trailer,$700.00 ,,Not Accredited,1/1/2000,12/8/2010,1/2/2015,No Benefit/Value,A+,13,23
90017112,CJ Towing,McLoud,OK,74851,(405) 585-7212,Towing Company,$414.00 ,,Not Accredited,7/1/2009,7/17/2010,6/19/2012,"Cancelled, nonpayment of dues",A+,3,17
90014059,CJ's Transmission,Blanchard,OK,73010,(405) 201-3374,Transmission,$446.00 ,,Not Accredited,1/1/2006,4/9/2009,3/15/2010,Suspended,NR,1,29
7001476,"CLA Estate Services, Inc.",Oklahoma City,OK,73112,(405) 415-4120,Estate Planning and Management,$625.00 ,,Not Accredited,1/1/1984,7/10/1998,8/14/2015,Out of Business,NR,13,50
90019789,Claborn Motors & Storage,Apache,OK,73006,(580) 588-9371,RV Storage,$394.00 ,,Not Accredited,1/1/1995,8/23/2010,8/19/2011,"Cancelled, nonpayment of dues",NR,6,15
90019946,"ClaimLogic, LLC",Oklahoma City,OK,73112,(405) 942-9800,HMOs,$816.00 ,,Not Accredited,3/1/2001,9/3/2010,10/15/2012,"Cancelled, nonpayment of dues",A+,22,55
7000110,Clare Enterprises,Oklahoma City,OK,73146,(405) 235-0255,Business Opportunities,$258.03 ,,Not Accredited,1/1/1966,1/1/1978,9/15/1996,"Cancelled, nonpayment of dues",A+,4,12
7001411,Clarion Hotel & Conference Center,Oklahoma City,OK,73105,(405) 528-2741,Hotels,$450.00 ,,Not Accredited,1/1/1980,4/13/1998,9/30/1999,"Cancelled, nonpayment of dues",NR,1,10
5006642,Clarion Inn East,Oklahoma City,OK,73109,(405) 942-8511,Hotels,$425.00 ,,Not Accredited,1/1/1975,4/23/1998,6/30/1999,"Cancelled, nonpayment of dues",NR,5,18
90032666,"Clarity Mediation Services, LLC",Oklahoma City,OK,73112,(405) 882-2182,Mediation Services,$39.50 ,,Not Accredited,9/30/2011,4/2/2015,6/4/2015,Other,NR,18,35
4000034,Clark Fence Co.,Oklahoma City,OK,73129,(405) 631-3697,Fence Contractors,$305.25 ,,Not Accredited,2/1/1965,2/10/1971,2/15/2004,"Cancelled, nonpayment of dues",A+,59,276
90038661,Clark Overhead Door,Duncan,OK,73533,(580) 606-2421,Garage Doors,$343.50 ,IP,Cancelled -Non-Payment,1/1/2012,9/17/2015,8/16/2016,"Cancelled, nonpayment of dues",A+,14,52
